dataset,statistic,confidence_orientation,confidence_rank,retained_puzzles,total_puzzles,coverage,b1_correct_count,accuracy,risk,threshold_value,mean_statistic_retained
arc2_supporting,winner_mean_q,higher_is_more_confident,71,71,120,0.5916666666666667,3.5,0.04929577464788732,0.9507042253521126,0.2850329947968324,0.6511832926791402
arc2_supporting,winner_mean_q,higher_is_more_confident,72,72,120,0.6,3.5,0.04861111111111111,0.9513888888888888,0.27330272995643845,0.6459349515302137
arc2_supporting,winner_mean_q,higher_is_more_confident,73,73,120,0.6083333333333333,3.5,0.04794520547945205,0.952054794520548,0.2591650178655982,0.6406367332608355
arc2_supporting,winner_mean_q,higher_is_more_confident,74,74,120,0.6166666666666667,3.5,0.0472972972972973,0.9527027027027027,0.2539503276348114,0.6354112412929163
arc2_supporting,winner_mean_q,higher_is_more_confident,75,75,120,0.625,3.5,0.04666666666666667,0.9533333333333334,0.24910095921191183,0.6302604375318361
arc2_supporting,winner_mean_q,higher_is_more_confident,76,76,120,0.6333333333333333,3.5,0.046052631578947366,0.9539473684210527,0.24245120026171207,0.6251576844098609
arc2_supporting,winner_mean_q,higher_is_more_confident,77,77,120,0.6416666666666667,3.5,0.045454545454545456,0.9545454545454546,0.2341094521969995,0.6200791359395639
arc2_supporting,winner_mean_q,higher_is_more_confident,78,78,120,0.65,3.5,0.04487179487179487,0.9551282051282052,0.23202223889529705,0.6151040475159194
arc2_supporting,winner_mean_q,higher_is_more_confident,79,79,120,0.6583333333333333,3.5,0.04430379746835443,0.9556962025316456,0.20940382012527356,0.6099686015995822
arc2_supporting,winner_mean_q,higher_is_more_confident,80,80,120,0.6666666666666666,3.5,0.04375,0.95625,0.20205706730484962,0.604869707420898
arc2_supporting,winner_mean_q,higher_is_more_confident,81,81,120,0.675,3.5,0.043209876543209874,0.9567901234567902,0.1980163029261998,0.5998468258839265
arc2_supporting,winner_mean_q,higher_is_more_confident,82,82,120,0.6833333333333333,3.5,0.042682926829268296,0.9573170731707317,0.16824461583947314,0.5945833842980184
arc2_supporting,winner_mean_q,higher_is_more_confident,83,83,120,0.6916666666666667,3.5,0.04216867469879518,0.9578313253012049,0.1681436255048408,0.5894455558788235
arc2_supporting,winner_mean_q,higher_is_more_confident,84,84,120,0.7,3.5,0.041666666666666664,0.9583333333333334,0.15159309493998685,0.5842330265819327
arc2_supporting,winner_mean_q,higher_is_more_confident,85,85,120,0.7083333333333334,3.5,0.041176470588235294,0.9588235294117647,0.15152931234753522,0.5791423946497632
arc2_supporting,winner_mean_q,higher_is_more_confident,86,86,120,0.7166666666666667,3.5,0.040697674418604654,0.9593023255813954,0.1461649388074875,0.5741077730702019
arc2_supporting,winner_mean_q,higher_is_more_confident,87,87,120,0.725,3.5,0.040229885057471264,0.9597701149425287,0.14447091253678082,0.569169418351427
arc2_supporting,winner_mean_q,higher_is_more_confident,88,88,120,0.7333333333333333,3.5,0.03977272727272727,0.9602272727272727,0.13747215560482193,0.5642637676383973
arc2_supporting,winner_mean_q,higher_is_more_confident,89,89,120,0.7416666666666667,3.5,0.03932584269662921,0.9606741573033708,0.13506157983404896,0.5594412711462137
arc2_supporting,winner_mean_q,higher_is_more_confident,90,90,120,0.75,3.5,0.03888888888888889,0.9611111111111111,0.1349289339656631,0.554724467399763
arc2_supporting,winner_mean_q,higher_is_more_confident,91,91,120,0.7583333333333333,3.5,0.038461538461538464,0.9615384615384616,0.12004410691150631,0.5499477601416504
arc2_supporting,winner_mean_q,higher_is_more_confident,92,92,120,0.7666666666666667,3.5,0.03804347826086957,0.9619565217391304,0.10632486196118407,0.5451257721179497
arc2_supporting,winner_mean_q,higher_is_more_confident,93,93,120,0.775,3.5,0.03763440860215054,0.9623655913978495,0.10308199375867844,0.5403726132108607
arc2_supporting,winner_mean_q,higher_is_more_confident,94,94,120,0.7833333333333333,3.5,0.03723404255319149,0.9627659574468085,0.0955708771944046,0.5356406798489834
arc2_supporting,winner_mean_q,higher_is_more_confident,95,95,120,0.7916666666666666,3.5,0.03684210526315789,0.9631578947368421,0.09552177300702169,0.531007849250647
arc2_supporting,winner_mean_q,higher_is_more_confident,96,96,120,0.8,3.5,0.036458333333333336,0.9635416666666666,0.09315015674413492,0.5264468316203709
arc2_supporting,winner_mean_q,higher_is_more_confident,97,97,120,0.8083333333333333,3.5,0.03608247422680412,0.9639175257731959,0.08528126180754043,0.5218987329625067
arc2_supporting,winner_mean_q,higher_is_more_confident,98,98,120,0.8166666666666667,3.5,0.03571428571428571,0.9642857142857143,0.08227213028847247,0.5174127472209349
arc2_supporting,winner_mean_q,higher_is_more_confident,99,99,120,0.825,3.5,0.03535353535353535,0.9646464646464646,0.08100453081230323,0.5130045834188275
arc2_supporting,winner_mean_q,higher_is_more_confident,100,100,120,0.8333333333333334,3.5,0.035,0.965,0.07868751883506775,0.5086614127729898
arc2_supporting,winner_mean_q,higher_is_more_confident,101,101,120,0.8416666666666667,3.5,0.034653465346534656,0.9653465346534653,0.06183680612593889,0.5042374067665835
arc2_supporting,winner_mean_q,higher_is_more_confident,102,102,120,0.85,3.5,0.03431372549019608,0.9656862745098039,0.060950163876016934,0.4998914534049112
arc2_supporting,winner_mean_q,higher_is_more_confident,103,103,120,0.8583333333333333,3.5,0.03398058252427184,0.9660194174757282,0.05848513297470553,0.4956059551483072
arc2_supporting,winner_mean_q,higher_is_more_confident,104,104,120,0.8666666666666667,3.5,0.03365384615384615,0.9663461538461539,0.05745704763830872,0.491392984883788
arc2_supporting,winner_mean_q,higher_is_more_confident,105,105,120,0.875,3.5,0.03333333333333333,0.9666666666666667,0.05310362456657458,0.48721880049981453
arc2_supporting,winner_mean_q,higher_is_more_confident,106,106,120,0.8833333333333333,3.5,0.0330188679245283,0.9669811320754716,0.05108377807971857,0.48310431915622876
arc2_supporting,winner_mean_q,higher_is_more_confident,107,107,120,0.8916666666666667,3.5,0.03271028037383177,0.9672897196261683,0.045493099838495255,0.47901449467662377
arc2_supporting,winner_mean_q,higher_is_more_confident,108,108,120,0.9,3.5,0.032407407407407406,0.9675925925925926,0.038102019811049104,0.4749319717612018
arc2_supporting,winner_mean_q,higher_is_more_confident,109,109,120,0.9083333333333333,3.5,0.03211009174311927,0.9678899082568807,0.03299790512149533,0.4708775307828559
arc2_supporting,winner_mean_q,higher_is_more_confident,110,110,120,0.9166666666666666,3.5,0.031818181818181815,0.9681818181818181,0.027119809540246415,0.4668433696806503
arc2_supporting,winner_mean_q,higher_is_more_confident,111,111,120,0.925,3.5,0.03153153153153153,0.9684684684684685,0.01940459618344903,0.4628123897392341
arc2_supporting,winner_mean_q,higher_is_more_confident,112,112,120,0.9333333333333333,3.5,0.03125,0.96875,0.010284677147865295,0.458771963733954
arc2_supporting,winner_mean_q,higher_is_more_confident,113,113,120,0.9416666666666667,3.5,0.030973451327433628,0.9690265486725663,0.009273025440052152,0.4547940970233885
arc2_supporting,winner_mean_q,higher_is_more_confident,114,114,120,0.95,3.5,0.03070175438596491,0.9692982456140351,0.0017752009079825876,0.45082024705746393
arc2_supporting,winner_mean_q,higher_is_more_confident,115,115,120,0.9583333333333334,3.5,0.030434782608695653,0.9695652173913043,0.0016142029845569697,0.44691410754378647
arc2_supporting,winner_mean_q,higher_is_more_confident,116,116,120,0.9666666666666667,3.5,0.03017241379310345,0.9698275862068966,0.00041627449536463246,0.44306498829336904
arc2_supporting,winner_mean_q,higher_is_more_confident,117,117,120,0.975,3.5,0.029914529914529916,0.9700854700854701,0.0003599934570956975,0.43928118491870005
arc2_supporting,winner_mean_q,higher_is_more_confident,118,118,120,0.9833333333333333,3.5,0.029661016949152543,0.9703389830508474,0.00034456154389772564,0.43556138302569325
arc2_supporting,winner_mean_q,higher_is_more_confident,119,119,120,0.9916666666666667,3.5,0.029411764705882353,0.9705882352941176,0.000317903867107816,0.43190387479746983
arc2_supporting,winner_mean_q,higher_is_more_confident,120,120,120,1.0,3.5,0.029166666666666667,0.9708333333333333,0.00030290291033452377,0.42830720003174366
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,1,1,120,0.008333333333333333,0.0,0.0,1.0,0.9914287041388813,0.9914287041388813
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,2,2,120,0.016666666666666666,0.0,0.0,1.0,0.9873271676278702,0.9893779358833757
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,3,3,120,0.025,0.0,0.0,1.0,0.9746607060984979,0.9844721926217498
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,4,4,120,0.03333333333333333,0.0,0.0,1.0,0.9742884038040089,0.9819262454173145
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,5,5,120,0.041666666666666664,0.0,0.0,1.0,0.967458748410505,0.9790327460159526
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,6,6,120,0.05,0.0,0.0,1.0,0.960892802126001,0.9760094220342941
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,7,7,120,0.058333333333333334,0.0,0.0,1.0,0.9576109154040251,0.9733810639442557
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,8,8,120,0.06666666666666667,0.0,0.0,1.0,0.956838901262326,0.9713132936090145
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,9,9,120,0.075,0.0,0.0,1.0,0.9374538244046027,0.9675511303640799
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,10,10,120,0.08333333333333333,0.0,0.0,1.0,0.9362140600238634,0.9644174233300582
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,11,11,120,0.09166666666666666,0.0,0.0,1.0,0.9292449895516345,0.9612199293502015
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,12,12,120,0.1,0.0,0.0,1.0,0.9287323628214339,0.9585126321394708
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,13,13,120,0.10833333333333334,0.0,0.0,1.0,0.9201305551598635,0.955560164679501
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,14,14,120,0.11666666666666667,0.0,0.0,1.0,0.91748792687918,0.9528407191223351
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,15,15,120,0.125,0.0,0.0,1.0,0.8951261160445503,0.9489930789171496
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,16,16,120,0.13333333333333333,0.0,0.0,1.0,0.8921563388257303,0.9454407826614358
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,17,17,120,0.14166666666666666,0.0,0.0,1.0,0.8852136217781935,0.9418980084918334
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,18,18,120,0.15,0.0,0.0,1.0,0.8846154379548856,0.9387156434620029
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,19,19,120,0.15833333333333333,0.0,0.0,1.0,0.8720254082464183,0.9352056310822353
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,20,20,120,0.16666666666666666,0.0,0.0,1.0,0.8646707199400219,0.9316788855251247
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,21,21,120,0.175,0.0,0.0,1.0,0.7875202413914302,0.9248141881854249
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,22,22,120,0.18333333333333332,0.0,0.0,1.0,0.7824548286457488,0.9183433082063487
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,23,23,120,0.19166666666666668,0.0,0.0,1.0,0.7701967279516024,0.9119021525430988
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,24,24,120,0.2,0.0,0.0,1.0,0.7662471440615979,0.9058331938563696
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,25,25,120,0.20833333333333334,0.0,0.0,1.0,0.7468803589499329,0.8994750804601123
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,26,26,120,0.21666666666666667,0.0,0.0,1.0,0.7465620859814084,0.8935938114417006
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,27,27,120,0.225,0.0,0.0,1.0,0.7351779855326228,0.8877265586302533
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,28,28,120,0.23333333333333334,0.0,0.0,1.0,0.7172358418969528,0.8816376044612069
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,29,29,120,0.24166666666666667,0.0,0.0,1.0,0.6868840961748464,0.8749219662444359
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,30,30,120,0.25,0.0,0.0,1.0,0.6752755142399673,0.8682670845109536
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,31,31,120,0.25833333333333336,0.0,0.0,1.0,0.6704045859050349,0.8618844232656013
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,32,32,120,0.26666666666666666,0.0,0.0,1.0,0.6697380958646121,0.8558798505343205
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,33,33,120,0.275,0.0,0.0,1.0,0.5539491618372312,0.8467304357253178
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,34,34,120,0.2833333333333333,0.0,0.0,1.0,0.5461556041344466,0.8378899995020569
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,35,35,120,0.2916666666666667,0.0,0.0,1.0,0.5266990240924554,0.8289988287760682
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,36,36,120,0.3,0.0,0.0,1.0,0.48469318063660144,0.8194347829944164
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,37,37,120,0.30833333333333335,0.5,0.013513513513513514,0.9864864864864865,0.4617295620661923,0.8097670743206806
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,38,38,120,0.31666666666666665,0.5,0.013157894736842105,0.9868421052631579,0.4471565140292184,0.8002246911551157
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,39,39,120,0.325,0.5,0.01282051282051282,0.9871794871794872,0.4354089121622021,0.7908704404117077
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,40,40,120,0.3333333333333333,1.0,0.025,0.975,0.42287539867576945,0.7816705643683093
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,41,41,120,0.3416666666666667,1.5,0.036585365853658534,0.9634146341463414,0.40152159524470854,0.772398638292124
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,42,42,120,0.35,1.5,0.03571428571428571,0.9642857142857143,0.3610842222473376,0.7626054379101052
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,43,43,120,0.35833333333333334,1.5,0.03488372093023256,0.9651162790697675,0.35557392022867496,0.7531395886616997
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,44,44,120,0.36666666666666664,1.5,0.03409090909090909,0.9659090909090909,0.3219004619359037,0.7433386994179316
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,45,45,120,0.375,1.5,0.03333333333333333,0.9666666666666667,0.3133019645658598,0.7337823275323301
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,46,46,120,0.38333333333333336,1.5,0.03260869565217391,0.967391304347826,0.28151417178038607,0.72395041110294
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,47,47,120,0.39166666666666666,1.5,0.031914893617021274,0.9680851063829787,0.24105787993700617,0.7136761019291966
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,48,48,120,0.4,1.5,0.03125,0.96875,0.2410049825343633,0.7038287869418043
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,49,49,120,0.4083333333333333,1.5,0.030612244897959183,0.9693877551020408,0.2240440624396941,0.6940372619519654
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,50,50,120,0.4166666666666667,1.5,0.03,0.97,0.22306488361325716,0.6846178143851911
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,51,51,120,0.425,1.5,0.029411764705882353,0.9705882352941176,0.2123333943154747,0.6753573355602946
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,52,52,120,0.43333333333333335,1.5,0.028846153846153848,0.9711538461538461,0.20881440121700945,0.6663853560536931
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,53,53,120,0.44166666666666665,1.5,0.02830188679245283,0.9716981132075472,0.18841086265107232,0.6573669693857191
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,54,54,120,0.45,1.5,0.027777777777777776,0.9722222222222222,0.18014886872280123,0.6485295971512207
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,55,55,120,0.4583333333333333,1.5,0.02727272727272727,0.9727272727272728,0.1771251834180385,0.6399586078106174
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,56,56,120,0.4666666666666667,1.5,0.026785714285714284,0.9732142857142857,0.1739354790574993,0.6316367662257403
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,57,57,120,0.475,1.5,0.02631578947368421,0.9736842105263158,0.15361657678976925,0.6232504471128285
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,58,58,120,0.48333333333333334,1.5,0.02586206896551724,0.9741379310344828,0.1480512375756895,0.6150573572932225
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,59,59,120,0.49166666666666664,1.5,0.025423728813559324,0.9745762711864406,0.14120710451409646,0.6070259970766272
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,60,60,120,0.5,1.5,0.025,0.975,0.1367926723660995,0.5991887749981184
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,61,61,120,0.5083333333333333,1.5,0.02459016393442623,0.9754098360655737,0.13106978581599737,0.5915146932082475
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,62,62,120,0.5166666666666667,1.5,0.024193548387096774,0.9758064516129032,0.12651539830532355,0.584014704580781
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,63,63,120,0.525,1.5,0.023809523809523808,0.9761904761904762,0.12293400838689106,0.5766959633713542
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,64,64,120,0.5333333333333333,1.5,0.0234375,0.9765625,0.12054947817892886,0.5695686745402225
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,65,65,120,0.5416666666666666,1.5,0.023076923076923078,0.9769230769230769,0.11414541415233088,0.5625621628419473
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,66,66,120,0.55,1.5,0.022727272727272728,0.9772727272727273,0.11101508901022106,0.5557205405111636
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,67,67,120,0.5583333333333333,1.5,0.022388059701492536,0.9776119402985075,0.11070412261120943,0.5490785044231046
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,68,68,120,0.5666666666666667,1.5,0.022058823529411766,0.9779411764705882,0.10714884152459658,0.5425795387922442
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,69,69,120,0.575,1.5,0.021739130434782608,0.9782608695652174,0.10422766822682983,0.5362266131318758
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,70,70,120,0.5833333333333334,1.5,0.02142857142857143,0.9785714285714285,0.10410273380253066,0.5300534148557423
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,71,71,120,0.5916666666666667,1.5,0.02112676056338028,0.9788732394366197,0.09998822322394525,0.5239961586355761
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,72,72,120,0.6,1.5,0.020833333333333332,0.9791666666666666,0.09223723401935291,0.5179995069047952
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,73,73,120,0.6083333333333333,1.5,0.02054794520547945,0.9794520547945206,0.0878305580742933,0.51210678157835
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,74,74,120,0.6166666666666667,1.5,0.02027027027027027,0.9797297297297297,0.08334094451816809,0.5063126486451044
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,75,75,120,0.625,1.5,0.02,0.98,0.08207444397164232,0.5006561392494582
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,76,76,120,0.6333333333333333,1.5,0.019736842105263157,0.9802631578947368,0.07976373465627462,0.4951180812942847
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,77,77,120,0.6416666666666667,1.5,0.01948051948051948,0.9805194805194806,0.0793845485271738,0.48971894450510145
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,78,78,120,0.65,1.5,0.019230769230769232,0.9807692307692307,0.07683227950776239,0.4844255257230843
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,79,79,120,0.6583333333333333,1.5,0.0189873417721519,0.9810126582278481,0.07618748030829015,0.4792579555279603
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,80,80,120,0.6666666666666666,1.5,0.01875,0.98125,0.07509389657611842,0.47420590479106234
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,81,81,120,0.675,1.5,0.018518518518518517,0.9814814814814815,0.07318721667706951,0.469255056789655
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,82,82,120,0.6833333333333333,1.5,0.018292682926829267,0.9817073170731707,0.06810480097095611,0.46436298049918306
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,83,83,120,0.6916666666666667,1.5,0.018072289156626505,0.9819277108433735,0.06752739751055009,0.4595818288969104
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,84,84,120,0.7,1.5,0.017857142857142856,0.9821428571428571,0.06508260213930961,0.4548854095307486
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,85,85,120,0.7083333333333334,1.5,0.01764705882352941,0.9823529411764705,0.06447539301483718,0.45029235051291433
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,86,86,120,0.7166666666666667,1.5,0.01744186046511628,0.9825581395348837,0.06229565578605878,0.4457807610393462
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,87,87,120,0.725,1.5,0.017241379310344827,0.9827586206896551,0.05969082889336019,0.4413429457273234
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,88,88,120,0.7333333333333333,1.5,0.017045454545454544,0.9829545454545454,0.05778242260817368,0.4369843034191512
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,89,89,120,0.7416666666666667,1.5,0.016853932584269662,0.9831460674157303,0.05688508729619435,0.4327135257099045
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,90,90,120,0.75,1.5,0.016666666666666666,0.9833333333333333,0.05635407923744584,0.4285317540824327
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,91,91,120,0.7583333333333333,1.5,0.016483516483516484,0.9835164835164835,0.054579107625191914,0.4244223843411444
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,92,92,120,0.7666666666666667,1.5,0.016304347826086956,0.9836956521739131,0.04674981299829639,0.42031724769611345
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,93,93,120,0.775,1.5,0.016129032258064516,0.9838709677419355,0.045160350799979376,0.41628330256819807
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,94,94,120,0.7833333333333333,1.5,0.015957446808510637,0.9840425531914894,0.04077122498833685,0.41228849323224215
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,95,95,120,0.7916666666666666,1.5,0.015789473684210527,0.9842105263157894,0.03916661328917659,0.4083608944959993
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,96,96,120,0.8,1.5,0.015625,0.984375,0.03823158252801262,0.40450538082966614
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,97,97,120,0.8083333333333333,1.5,0.015463917525773196,0.9845360824742269,0.03575823519926846,0.4007038638644043
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,98,98,120,0.8166666666666667,1.5,0.015306122448979591,0.9846938775510204,0.030251663616989943,0.3969237393720837
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,99,99,120,0.825,1.5,0.015151515151515152,0.9848484848484849,0.02921844986585298,0.3932095445285864
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,100,100,120,0.8333333333333334,1.5,0.015,0.985,0.026041128796039037,0.3895378603712609
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,101,101,120,0.8416666666666667,1.5,0.01485148514851485,0.9851485148514851,0.02472143210439115,0.3859258165270345
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,102,102,120,0.85,1.5,0.014705882352941176,0.9852941176470589,0.023903708668782775,0.38237658017548304
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,103,103,120,0.8583333333333333,1.5,0.014563106796116505,0.9854368932038835,0.022752349709852626,0.3788850827923216
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,104,104,120,0.8666666666666667,1.5,0.014423076923076924,0.9855769230769231,0.02180568326503113,0.37545162702763607
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,105,105,120,0.875,1.5,0.014285714285714285,0.9857142857142858,0.02137015255109842,0.37207942250881193
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,106,106,120,0.8833333333333333,1.5,0.014150943396226415,0.9858490566037735,0.021286828004807523,0.3687700584097175
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,107,107,120,0.8916666666666667,1.5,0.014018691588785047,0.985981308411215,0.01992219818143892,0.36550979803375233
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,108,108,120,0.9,1.5,0.013888888888888888,0.9861111111111112,0.019714963602377122,0.36230799401123953
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,109,109,120,0.9083333333333333,1.5,0.013761467889908258,0.9862385321100917,0.019567744841220924,0.35916358805555126
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,110,110,120,0.9166666666666666,1.5,0.013636363636363636,0.9863636363636363,0.019013793769798504,0.3560713171984081
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,111,111,120,0.925,1.5,0.013513513513513514,0.9864864864864865,0.018375297044605554,0.353029010710536
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,112,112,120,0.9333333333333333,1.5,0.013392857142857142,0.9866071428571429,0.01459237224247989,0.3500072550099284
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,113,113,120,0.9416666666666667,1.5,0.01327433628318584,0.9867256637168141,0.013551335980632184,0.34702976900081955
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,114,114,120,0.95,1.5,0.013157894736842105,0.9868421052631579,0.0108267517924574,0.344080619727062
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,115,115,120,0.9583333333333334,1.5,0.013043478260869565,0.9869565217391304,0.009405355206406951,0.341170400035578
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,116,116,120,0.9666666666666667,1.5,0.01293103448275862,0.9870689655172413,0.0039044801050135414,0.3382629352085904
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,117,117,120,0.975,1.5,0.01282051282051282,0.9871794871794872,0.0032397930512225726,0.3353994895491257
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,118,118,120,0.9833333333333333,2.5,0.0211864406779661,0.978813559322034,0.0003656121600676965,0.3325602194017608
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,119,119,120,0.9916666666666667,2.5,0.02100840336134454,0.9789915966386554,0.00016644244562602495,0.3297669943853227
arc2_supporting,structural_defect_reversed_sanity,higher_is_more_confident,120,120,120,1.0,3.5,0.029166666666666667,0.9708333333333333,2.7079641083116446e-05,0.32701916176245405
